"Mun","PC","Scores","Risco","Tipo_Var","Ano","Tipo_Plasm"
130190,"PC1",-1.39226042972053,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
130210,"PC1",0.798233369014187,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
130250,"PC1",0.857373715516198,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
130255,"PC1",0.58163068112741,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
130260,"PC1",0.987331678508478,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
130280,"PC1",1.56314194404895,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
130290,"PC1",-0.222903245409834,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
130300,"PC1",0.771797405675288,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
130310,"PC1",-0.219500892163348,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
130430,"PC1",2.13677676244237,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
140010,"PC1",0.642401288555145,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
140060,"PC1",0.235860253426324,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150020,"PC1",-0.219500892163348,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150090,"PC1",3.55524053272418,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150095,"PC1",1.40660450901164,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150140,"PC1",1.22378872244082,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150145,"PC1",-0.219500892163348,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150172,"PC1",-0.120719196430627,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150260,"PC1",0.331535342981351,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150285,"PC1",-0.191631386088112,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150300,"PC1",2.29463442613423,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150310,"PC1",0.180539487086784,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150380,"PC1",0.425078896236812,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150420,"PC1",0.87512161963008,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150495,"PC1",-0.0332275025497596,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150497,"PC1",0.499830511544332,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150510,"PC1",-0.100576577345415,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150530,"PC1",0.81560217917592,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150550,"PC1",0.463880784444227,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150565,"PC1",-0.149617603202844,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150618,"PC1",0.631619054169631,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150680,"PC1",-0.211943124056207,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150715,"PC1",-0.120104071812846,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150720,"PC1",-0.219500892163348,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150730,"PC1",0.565869804584911,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150795,"PC1",0.647334075236694,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150800,"PC1",0.983042720386812,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150815,"PC1",0.710741193638579,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
160010,"PC1",-0.52626229549079,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
160025,"PC1",0.761734834412766,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
160030,"PC1",0.872732538908733,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
160080,"PC1",-0.219500892163348,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
210020,"PC1",1.40468282230872,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
210047,"PC1",-4.02345719030651,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
210120,"PC1",-0.18124871264903,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
210203,"PC1",0.140469532097242,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
210355,"PC1",0.857373715516198,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
210360,"PC1",-0.39352714601311,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
210380,"PC1",1.59020372936543,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
210405,"PC1",3.6114950692131,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
210420,"PC1",0.542264873136966,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
210440,"PC1",-0.219500892163348,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
210462,"PC1",2.61082380055606,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
210467,"PC1",-1.54078849375224,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
210480,"PC1",0.142287307572465,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
210560,"PC1",-3.84610978631903,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
210660,"PC1",-1.65665873446495,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
210740,"PC1",-0.219500892163348,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
210825,"PC1",-4.02345719030651,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
210910,"PC1",-1.67793811519215,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
210990,"PC1",-1.12105628764512,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
211130,"PC1",-2.21375256877773,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
211150,"PC1",1.24724185643722,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
211210,"PC1",-0.18124871264903,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
510020,"PC1",-4.02345719030651,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
510025,"PC1",-2.5650199672777,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
510190,"PC1",-0.525242012924545,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
510337,"PC1",-2.5650199672777,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
510340,"PC1",-4.02345719030651,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
510410,"PC1",0.460708748588168,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
510454,"PC1",-2.38767256329022,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
510510,"PC1",-0.219500892163348,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
510515,"PC1",-1.28627129209359,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
510615,"PC1",-1.64389138540518,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
510626,"PC1",-4.02345719030651,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
510642,"PC1",-0.739121687477477,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
510706,"PC1",-2.5650199672777,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
510760,"PC1",-2.5650199672777,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
110002,"PC2",0.00224848769527723,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
110011,"PC2",0.146529481419186,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
110012,"PC2",1.28156568645033,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
110014,"PC2",1.42810637788228,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
110032,"PC2",1.24882753739619,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
110034,"PC2",1.75187754285159,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
110060,"PC2",-1.1350474150439,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
110149,"PC2",-0.636887615256204,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
110150,"PC2",1.16719872970937,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
110160,"PC2",-0.867543189233621,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
120010,"PC2",-1.9267559835573,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
120013,"PC2",-1.70912674149076,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
120035,"PC2",1.55164691435509,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
120039,"PC2",-0.892634555567723,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
120040,"PC2",0.137018894855208,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
120080,"PC2",-0.480879592197865,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
130060,"PC2",1.25866799095708,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
130070,"PC2",1.62269143828814,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
130130,"PC2",0.911921446685507,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
130150,"PC2",-0.707359330971789,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
130190,"PC2",0.452209076979605,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
130210,"PC2",-0.415767796010257,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
130250,"PC2",1.16719872970937,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
130255,"PC2",0.299851896694673,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
130260,"PC2",0.148678702348198,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
130280,"PC2",-0.318706369580006,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
130290,"PC2",0.0451058426899116,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
130300,"PC2",1.83617514219746,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
130310,"PC2",1.28156568645033,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
130430,"PC2",-1.3338521365769,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
140010,"PC2",1.20580559698587,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
140060,"PC2",0.710253704365453,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150020,"PC2",1.28156568645033,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150090,"PC2",-3.5260453327964,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150095,"PC2",-4.27004124996984,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150140,"PC2",-0.213780527520215,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150145,"PC2",1.28156568645033,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150172,"PC2",0.287680437551966,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150260,"PC2",1.15417214538062,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150285,"PC2",1.39457571952183,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150300,"PC2",-1.43727812251006,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150310,"PC2",2.8748026072835,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150380,"PC2",0.855108817417507,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150420,"PC2",1.33077506180442,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150495,"PC2",-0.625643649681059,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150497,"PC2",1.4542383929328,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150510,"PC2",0.709174573789174,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150530,"PC2",0.563069292939617,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150550,"PC2",0.15611887760538,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150565,"PC2",0.584045201147131,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150618,"PC2",0.918480186181156,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150680,"PC2",0.449048581206565,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150715,"PC2",0.838005600690101,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150720,"PC2",1.28156568645033,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150730,"PC2",-0.544508407071676,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150795,"PC2",0.524098254855837,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150800,"PC2",0.592293258539784,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150815,"PC2",-0.0903390184132569,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
160010,"PC2",0.60763389748159,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
160025,"PC2",-0.0254974420812544,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
160030,"PC2",0.671345173024831,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
160080,"PC2",1.28156568645033,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
210020,"PC2",0.0160756573327365,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
210047,"PC2",-1.09275980064095,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
210120,"PC2",2.4150902375776,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
210203,"PC2",0.0133268187407141,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
210355,"PC2",1.16719872970937,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
210360,"PC2",-2.79376063398535,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
210380,"PC2",-1.5947597847498,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
210405,"PC2",-3.59073139136443,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
210420,"PC2",0.858605266486467,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
210440,"PC2",1.28156568645033,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
210462,"PC2",-1.64444068292273,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
210467,"PC2",-3.54659307919814,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
210480,"PC2",1.74127805615623,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
210560,"PC2",0.169713489329386,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
210660,"PC2",0.343472485387685,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
210740,"PC2",1.28156568645033,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
210825,"PC2",-1.09275980064095,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
210910,"PC2",0.565953418300498,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
210990,"PC2",-0.361343770529544,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
211130,"PC2",-3.96908527184108,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
211150,"PC2",0.0626724230536942,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
211210,"PC2",2.4150902375776,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
510020,"PC2",-1.09275980064095,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
510025,"PC2",-0.377147532491118,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
510190,"PC2",-0.114893943015177,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
510337,"PC2",-0.377147532491118,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
510340,"PC2",-1.09275980064095,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
510410,"PC2",-3.17461163107961,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
510454,"PC2",0.885325757479217,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
510510,"PC2",1.28156568645033,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
510515,"PC2",-1.46023841798491,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
510615,"PC2",-2.98346490301648,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
510626,"PC2",-1.09275980064095,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
510642,"PC2",-1.88056625021687,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
510706,"PC2",-0.377147532491118,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
510760,"PC2",-0.377147532491118,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
110002,"PC3",0.142966433708065,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
110011,"PC3",0.0356293319414362,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
110012,"PC3",0.777922641625207,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
110014,"PC3",-0.33394231142451,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
110032,"PC3",0.235744714803971,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
110034,"PC3",0.620017005467372,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
110060,"PC3",0.405200975307382,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
110149,"PC3",0.219435616031535,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
110150,"PC3",1.34577624875153,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
110160,"PC3",0.77112104397486,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
120010,"PC3",0.417235086792303,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
120013,"PC3",0.950372294006178,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
120035,"PC3",-0.765037897347851,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
120039,"PC3",-0.204061330971192,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
120040,"PC3",0.646462850953788,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
120080,"PC3",0.525726314569306,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
130060,"PC3",-0.213187366433722,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
130070,"PC3",0.96203288826215,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
130130,"PC3",0.45806011708394,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
130150,"PC3",-0.608307966839726,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
130190,"PC3",0.435377828656413,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
130210,"PC3",-8.99965843864643,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
130250,"PC3",1.34577624875153,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
130255,"PC3",-2.98220032718035,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
130260,"PC3",0.12644589103739,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
130280,"PC3",0.061470930139511,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
130290,"PC3",0.476334154532547,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
130300,"PC3",-4.56797277786364,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
130310,"PC3",0.777922641625208,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
130430,"PC3",-1.29719987329619,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
140010,"PC3",-0.302377714233574,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
140060,"PC3",0.0642505032689857,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150020,"PC3",0.777922641625208,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150090,"PC3",1.79273668781063,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150095,"PC3",0.141853591641426,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150140,"PC3",0.864147467815693,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150145,"PC3",0.777922641625208,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150172,"PC3",-0.092955572648656,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150260,"PC3",0.0858664406173964,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150285,"PC3",0.0660636681388142,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150300,"PC3",-0.387837449296324,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150310,"PC3",0.378656413920324,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150380,"PC3",0.0250571187534886,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150420,"PC3",-0.817497958106352,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150495,"PC3",-0.590842284590521,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150497,"PC3",1.07319058940213,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150510,"PC3",-5.06197951155894,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150530,"PC3",-0.71467837085516,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150550,"PC3",-0.615757646938,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150565,"PC3",-0.0364224213797925,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150618,"PC3",0.475510189753764,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150680,"PC3",-0.0433537865690372,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150715,"PC3",-0.0244264053136824,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150720,"PC3",0.777922641625208,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150730,"PC3",-4.27832905963663,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150795,"PC3",0.630986856190498,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150800,"PC3",0.850477462249232,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
150815,"PC3",0.252049862150436,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
160010,"PC3",-0.086972740627397,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
160025,"PC3",0.706702717056241,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
160030,"PC3",-0.489103208251426,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
160080,"PC3",0.777922641625208,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
210020,"PC3",0.875488612029456,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
210047,"PC3",0.256032482844734,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
210120,"PC3",0.355974125492797,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
210203,"PC3",0.0693546230585452,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
210355,"PC3",1.34577624875153,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
210360,"PC3",-0.279888650630209,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
210380,"PC3",0.382518686879854,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
210405,"PC3",1.30949076502331,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
210420,"PC3",-0.177663706632256,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
210440,"PC3",0.777922641625208,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
210462,"PC3",1.43361821679349,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
210467,"PC3",0.262274717308136,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
210480,"PC3",0.800604930052735,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
210560,"PC3",0.55006694185264,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
210660,"PC3",-1.5642032560609,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
210740,"PC3",0.777922641625208,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
210825,"PC3",0.256032482844734,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
210910,"PC3",0.941122108782324,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
210990,"PC3",0.287297125103948,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
211130,"PC3",-0.13937147190062,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
211150,"PC3",1.29901979680094,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
211210,"PC3",0.355974125492797,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
510020,"PC3",0.256032482844735,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
510025,"PC3",0.0928330156876188,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
510190,"PC3",-0.0424681261512484,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
510337,"PC3",0.0928330156876188,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
510340,"PC3",0.256032482844735,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
510410,"PC3",0.0527035592745535,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
510454,"PC3",0.386867474695524,"Baixo","Socioeconômicas e Demográficas",2011,"Falciparum"
